"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/20/2011","AQS","271370034","1","1.9","ug/m3 LC","8","Voyageurs NP - Sullivan Bay","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","48.41252","-92.829225"
"12/23/2011","AQS","271370034","1","3","ug/m3 LC","13","Voyageurs NP - Sullivan Bay","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","48.41252","-92.829225"
"12/26/2011","AQS","271370034","1","1.3","ug/m3 LC","5","Voyageurs NP - Sullivan Bay","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","48.41252","-92.829225"
"12/29/2011","AQS","271370034","1","2.2","ug/m3 LC","9","Voyageurs NP - Sullivan Bay","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","48.41252","-92.829225"
"01/03/2011","AQS","271377001","1","9.5","ug/m3 LC","40","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"01/06/2011","AQS","271377001","1","3.8","ug/m3 LC","16","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"01/09/2011","AQS","271377001","1","3.9","ug/m3 LC","16","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"01/12/2011","AQS","271377001","1","1.1","ug/m3 LC","5","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"01/15/2011","AQS","271377001","1","1.1","ug/m3 LC","5","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"01/18/2011","AQS","271377001","1","2.2","ug/m3 LC","9","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"01/21/2011","AQS","271377001","1","3.9","ug/m3 LC","16","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"01/24/2011","AQS","271377001","1","13.2","ug/m3 LC","53","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"01/27/2011","AQS","271377001","1","5.6","ug/m3 LC","23","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"01/30/2011","AQS","271377001","1","2.3","ug/m3 LC","10","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"02/02/2011","AQS","271377001","1","3.4","ug/m3 LC","14","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"02/05/2011","AQS","271377001","1","2.8","ug/m3 LC","12","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"02/11/2011","AQS","271377001","1","4.3","ug/m3 LC","18","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"02/17/2011","AQS","271377001","1","10.7","ug/m3 LC","45","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"02/20/2011","AQS","271377001","1","2.9","ug/m3 LC","12","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"02/23/2011","AQS","271377001","1","13.5","ug/m3 LC","54","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"02/26/2011","AQS","271377001","1","5.2","ug/m3 LC","22","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"03/01/2011","AQS","271377001","1","9.8","ug/m3 LC","41","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"03/04/2011","AQS","271377001","1","10.8","ug/m3 LC","45","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"03/07/2011","AQS","271377001","1","3.9","ug/m3 LC","16","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"03/10/2011","AQS","271377001","1","6.3","ug/m3 LC","26","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"03/13/2011","AQS","271377001","1","3.7","ug/m3 LC","15","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"03/16/2011","AQS","271377001","1","8.3","ug/m3 LC","35","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"03/19/2011","AQS","271377001","1","5","ug/m3 LC","21","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"03/22/2011","AQS","271377001","1","4.8","ug/m3 LC","20","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"03/25/2011","AQS","271377001","1","3.1","ug/m3 LC","13","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"03/28/2011","AQS","271377001","1","4.1","ug/m3 LC","17","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"03/31/2011","AQS","271377001","1","8","ug/m3 LC","33","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"04/03/2011","AQS","271377001","1","1.4","ug/m3 LC","6","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"04/06/2011","AQS","271377001","1","3.7","ug/m3 LC","15","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"04/09/2011","AQS","271377001","1","8.6","ug/m3 LC","36","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"04/12/2011","AQS","271377001","1","4.6","ug/m3 LC","19","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"04/15/2011","AQS","271377001","1","2.4","ug/m3 LC","10","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"04/18/2011","AQS","271377001","1","5","ug/m3 LC","21","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"04/21/2011","AQS","271377001","1","3.7","ug/m3 LC","15","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"04/24/2011","AQS","271377001","1","5.3","ug/m3 LC","22","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"04/27/2011","AQS","271377001","1","2.2","ug/m3 LC","9","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"04/30/2011","AQS","271377001","1","3","ug/m3 LC","13","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"05/03/2011","AQS","271377001","1","2.9","ug/m3 LC","12","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"05/06/2011","AQS","271377001","1","2.7","ug/m3 LC","11","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"05/09/2011","AQS","271377001","1","6.6","ug/m3 LC","28","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"05/12/2011","AQS","271377001","1","0.7","ug/m3 LC","3","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"05/15/2011","AQS","271377001","1","3","ug/m3 LC","13","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"05/18/2011","AQS","271377001","1","3","ug/m3 LC","13","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"05/21/2011","AQS","271377001","1","6.1","ug/m3 LC","25","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"05/24/2011","AQS","271377001","1","1.6","ug/m3 LC","7","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"05/27/2011","AQS","271377001","1","2.8","ug/m3 LC","12","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"05/30/2011","AQS","271377001","1","5.8","ug/m3 LC","24","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"06/02/2011","AQS","271377001","1","2.1","ug/m3 LC","9","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"06/05/2011","AQS","271377001","1","4.4","ug/m3 LC","18","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"06/08/2011","AQS","271377001","1","4.5","ug/m3 LC","19","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"06/11/2011","AQS","271377001","1","3.1","ug/m3 LC","13","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"06/17/2011","AQS","271377001","1","7.9","ug/m3 LC","33","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"06/20/2011","AQS","271377001","1","3.7","ug/m3 LC","15","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"06/23/2011","AQS","271377001","1","3.2","ug/m3 LC","13","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"06/26/2011","AQS","271377001","1","9.5","ug/m3 LC","40","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"07/11/2011","AQS","271377001","1","3.1","ug/m3 LC","13","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"07/14/2011","AQS","271377001","1","4","ug/m3 LC","17","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"07/17/2011","AQS","271377001","1","14.1","ug/m3 LC","55","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"07/26/2011","AQS","271377001","1","2.5","ug/m3 LC","10","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"07/29/2011","AQS","271377001","1","5.2","ug/m3 LC","22","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"08/01/2011","AQS","271377001","1","6.3","ug/m3 LC","26","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"08/04/2011","AQS","271377001","1","6","ug/m3 LC","25","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"08/07/2011","AQS","271377001","1","17.3","ug/m3 LC","62","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"08/10/2011","AQS","271377001","1","4.2","ug/m3 LC","18","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"08/13/2011","AQS","271377001","1","5","ug/m3 LC","21","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"08/16/2011","AQS","271377001","1","7.2","ug/m3 LC","30","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"08/19/2011","AQS","271377001","1","4","ug/m3 LC","17","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"08/22/2011","AQS","271377001","1","5","ug/m3 LC","21","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"08/25/2011","AQS","271377001","1","3.8","ug/m3 LC","16","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"08/28/2011","AQS","271377001","1","3.2","ug/m3 LC","13","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"08/31/2011","AQS","271377001","1","5.1","ug/m3 LC","21","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"09/03/2011","AQS","271377001","1","4.4","ug/m3 LC","18","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"09/06/2011","AQS","271377001","1","3.9","ug/m3 LC","16","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"09/09/2011","AQS","271377001","1","6.8","ug/m3 LC","28","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"09/12/2011","AQS","271377001","1","9.6","ug/m3 LC","40","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"09/15/2011","AQS","271377001","1","2.8","ug/m3 LC","12","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"09/18/2011","AQS","271377001","1","6.3","ug/m3 LC","26","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"09/21/2011","AQS","271377001","1","0.3","ug/m3 LC","1","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"09/24/2011","AQS","271377001","1","2.9","ug/m3 LC","12","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"09/27/2011","AQS","271377001","1","5.5","ug/m3 LC","23","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"09/30/2011","AQS","271377001","1","1.6","ug/m3 LC","7","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"10/03/2011","AQS","271377001","1","6.3","ug/m3 LC","26","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"10/06/2011","AQS","271377001","1","10.7","ug/m3 LC","45","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"10/09/2011","AQS","271377001","1","6.2","ug/m3 LC","26","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"10/12/2011","AQS","271377001","1","7","ug/m3 LC","29","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"10/15/2011","AQS","271377001","1","3","ug/m3 LC","13","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"10/18/2011","AQS","271377001","1","0.7","ug/m3 LC","3","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"10/21/2011","AQS","271377001","1","4.8","ug/m3 LC","20","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"10/24/2011","AQS","271377001","1","2.2","ug/m3 LC","9","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"10/27/2011","AQS","271377001","1","3.9","ug/m3 LC","16","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"10/30/2011","AQS","271377001","1","5","ug/m3 LC","21","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"11/02/2011","AQS","271377001","1","4.1","ug/m3 LC","17","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"11/05/2011","AQS","271377001","1","8.7","ug/m3 LC","36","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"11/08/2011","AQS","271377001","1","7.3","ug/m3 LC","30","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"11/11/2011","AQS","271377001","1","4.9","ug/m3 LC","20","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"11/14/2011","AQS","271377001","1","6.2","ug/m3 LC","26","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"11/17/2011","AQS","271377001","1","2.8","ug/m3 LC","12","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"11/20/2011","AQS","271377001","1","3","ug/m3 LC","13","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"11/23/2011","AQS","271377001","1","16.6","ug/m3 LC","60","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"11/26/2011","AQS","271377001","1","1.1","ug/m3 LC","5","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"11/29/2011","AQS","271377001","1","3.3","ug/m3 LC","14","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"12/02/2011","AQS","271377001","1","7.2","ug/m3 LC","30","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"12/05/2011","AQS","271377001","1","2.6","ug/m3 LC","11","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"12/08/2011","AQS","271377001","1","4.2","ug/m3 LC","18","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"12/11/2011","AQS","271377001","1","15","ug/m3 LC","57","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"12/14/2011","AQS","271377001","1","8.9","ug/m3 LC","37","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"12/17/2011","AQS","271377001","1","7","ug/m3 LC","29","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"12/20/2011","AQS","271377001","1","3","ug/m3 LC","13","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"12/23/2011","AQS","271377001","1","3.3","ug/m3 LC","14","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"12/26/2011","AQS","271377001","1","1.9","ug/m3 LC","8","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"12/29/2011","AQS","271377001","1","4.3","ug/m3 LC","18","Virginia City Hall","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","47.5233550009394","-92.536305"
"01/03/2011","AQS","271377550","1","4.3","ug/m3 LC","18","U of M - Duluth","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","46.8182600009412","-92.08936"
"01/06/2011","AQS","271377550","1","3.7","ug/m3 LC","15","U of M - Duluth","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","46.8182600009412","-92.08936"
"01/09/2011","AQS","271377550","1","3.7","ug/m3 LC","15","U of M - Duluth","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","46.8182600009412","-92.08936"
"01/12/2011","AQS","271377550","1","1.1","ug/m3 LC","5","U of M - Duluth","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","46.8182600009412","-92.08936"
"01/15/2011","AQS","271377550","1","2.2","ug/m3 LC","9","U of M - Duluth","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","46.8182600009412","-92.08936"
"01/18/2011","AQS","271377550","1","2","ug/m3 LC","8","U of M - Duluth","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","46.8182600009412","-92.08936"
"01/21/2011","AQS","271377550","1","3.8","ug/m3 LC","16","U of M - Duluth","1","100.0000","88101","PM2.5 - Local Conditions","20260","Duluth, MN-WI","27","Minnesota","137","Saint Louis","46.8182600009412","-92.08936"
